AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;COD_ENSE;COD_ENSE2;COD_ENSE3;COD_GRADO;COD_GRADO2;LET_CUR;COD_JOR;COD_TIP_CUR;COD_DES_CUR;MRUN;GEN_ALU;FEC_NAC_ALU;EDAD_ALU;COD_REG_ALU;COD_COM_ALU;NOM_COM_ALU;COD_SEC;COD_ESPE;COD_RAMA;COD_MEN;ENS
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;463;8;7;3;3;A;4;0;1;7202976;2;196703;54;15;15101;ARICA;410;41001;400;0;13
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;463;8;7;3;3;A;4;0;1;8499473;2;199607;24;15;15101;ARICA;410;41001;400;0;13
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;463;8;7;3;3;A;4;0;1;24362233;1;196911;51;15;15101;ARICA;410;41001;400;0;13
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;463;8;7;3;3;A;4;0;1;24958540;2;197802;43;1;1101;IQUIQUE;410;41001;400;0;13
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;463;8;7;4;4;A;4;0;1;2655917;1;199509;25;15;15101;ARICA;410;41001;400;0;13
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;463;8;7;4;4;A;4;0;1;8598804;1;197712;43;15;15101;ARICA;410;41001;400;0;13
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;463;8;7;4;4;A;4;0;1;14742873;2;199212;28;15;15101;ARICA;410;41001;400;0;13
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;463;8;7;4;4;A;4;0;1;16201389;2;198404;37;15;15101;ARICA;410;41001;400;0;13
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;463;8;7;4;4;A;4;0;1;16515912;2;197305;48;15;15101;ARICA;410;41001;400;0;13
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;463;8;7;4;4;A;4;0;1;19907825;2;200206;19;15;15101;ARICA;410;41001;400;0;13
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;463;8;7;4;4;A;4;0;1;20425606;2;199108;29;15;15101;ARICA;410;41001;400;0;13
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;861896;1;200702;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;1827644;1;200411;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;2370806;1;200704;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;4170305;2;200310;17;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;4231164;1;200607;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;4610601;1;200703;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;7334329;1;200706;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;8235628;2;200701;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;8527904;2;200704;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;9086389;1;200704;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;9843898;2;200509;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;11316490;1;200608;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;11496317;1;200510;15;1;1107;ALTO HOSPICIO;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;13242206;1;200701;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;13565724;1;200511;15;5;5303;RINCONADA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;14898150;2;200611;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;16673928;1;200609;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;16886148;2;200410;16;6;6101;RANCAGUA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;17662724;2;200409;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;18698069;2;200406;17;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;19309866;1;200605;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;20944466;2;200512;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;21113152;1;200703;14;15;15201;PUTRE;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;21567650;1;200610;14;2;2301;TOCOPILLA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;22198828;1;200506;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;22689144;1;200502;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;24022878;1;200604;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;25114278;1;200401;17;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;25512483;1;200611;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;25556229;1;200601;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;25739305;2;200706;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;25858767;1;200605;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;26241257;2;200609;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;A;1;0;0;26457698;1;200608;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;4565547;1;200610;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;5185972;2;200706;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;5207774;2;200608;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;5378339;2;200403;17;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;5867815;1;200703;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;7453140;1;200610;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;7759068;1;200512;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;9316233;1;200704;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;10006577;1;200507;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;10238562;1;200607;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;10478886;1;200511;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;12192682;1;200409;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;12288037;1;200705;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;12844378;2;200611;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;13174324;1;200609;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;15841426;1;200503;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;16100741;1;200607;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;16442333;1;200702;14;2;2201;CALAMA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;17049507;1;200611;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;18762451;1;200511;15;2;2201;CALAMA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;19027717;1;200511;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;19730420;1;200604;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;20003482;1;200608;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;21259329;2;200610;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;21428412;1;200511;15;2;2201;CALAMA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;21625650;2;200706;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;23031574;1;200601;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;23068395;1;200501;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;23524107;1;200412;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;24191806;2;200605;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;24981345;1;200611;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;25352589;2;200709;13;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;25615632;1;200611;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;26243737;2;200705;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;B;1;0;0;26369529;1;200612;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;283192;1;200605;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;652164;2;200512;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;2978444;1;200703;14;4;4102;COQUIMBO;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;3095088;1;200409;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;3669216;1;200509;15;13;13501;MELIPILLA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;6170724;1;200703;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;6761765;1;200703;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;7267119;1;200701;14;2;2201;CALAMA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;10114499;1;200704;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;10397348;2;200409;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;10505033;1;200512;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;10796118;2;200608;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;11365163;1;200607;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;12526101;1;200603;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;13301265;1;200703;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;13329936;2;200703;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;14403004;1;200504;16;5;5501;QUILLOTA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;15593845;1;200702;14;2;2101;ANTOFAGASTA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;17190389;1;200611;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;17312060;1;200704;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;17472464;1;200702;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;17835685;1;200603;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;18126269;1;200611;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;18921849;1;200407;16;3;3201;CHAÑARAL;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;19645197;2;200611;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;19715399;1;200507;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;20814815;1;200611;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;21492581;2;200705;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;23083340;1;200512;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;23783572;1;200509;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;24098077;1;200609;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;25578111;1;200703;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;25793228;1;200706;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;25977990;1;200609;14;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;1;1;C;1;0;0;26318172;1;200404;17;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;844407;1;200510;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;1242042;2;200603;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;2201197;1;200506;16;2;2102;MEJILLONES;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;2763451;1;200503;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;4478605;2;200506;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;5260515;1;200511;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;10255314;1;200507;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;10549644;1;200602;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;11196814;1;200507;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;11602388;2;200505;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;12741387;1;200506;16;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;13260355;1;200508;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;13542645;1;200605;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;14219884;2;200603;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;14736088;1;200601;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;17118885;1;200509;15;15;15101;ARICA;0;0;0;0;6
2021;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;510;7;6;2;2;A;1;0;0;17745673;1;200602;15;15;15101;ARICA;0;0;0;0;6
